Handle,Title,Tags,Published,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Taxable,Variant Barcode,Cost per item,Status,Photo,Info,Detail,Expiration_date (product.metafields.custom.expiration_date),Stock Status CR (product.metafields.custom.stock_cr),Stock Status NB (product.metafields.custom.stock_nb),Stock Status IN (product.metafields.custom.stock_in),Stock Status BR (product.metafields.custom.stock_br),Wholesaler,
오뚜기 짜장볶이(용기) 120g(OTG Blackbean Noodle Bowl 120g),오뚜기 짜장볶이(용기) 120g(OTG Blackbean Noodle Bowl 120g),Cup Noodles,True,8801045571430,,shopify,0,deny,manual,3.20,3.20,True,"=""8801045571430""",2.92,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참기름 1.8L(OTG Sesame Oil 1.8L),오뚜기 참기름 1.8L(OTG Sesame Oil 1.8L),Oil,True,8801045440828,1800,shopify,0,deny,manual,44.00,44.00,True,"=""8801045440828""",40.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참기름 160ml(OTG Sesame Oil 160ml),오뚜기 참기름 160ml(OTG Sesame Oil 160ml),Oil,True,8801045440309,160,shopify,0,deny,manual,7.80,7.80,True,"=""8801045440309""",5.75,archived,X,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참기름 1L(OTG Sesame Oil 1L),오뚜기 참기름 1L(OTG Sesame Oil 1L),Oil,True,8801045440743,1000,shopify,0,deny,manual,29.50,29.50,True,"=""8801045440743""",28.25,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참기름 320ml(OTG Sesame Oil 320ml),오뚜기 참기름 320ml(OTG Sesame Oil 320ml),Oil,True,8801045440408,320,shopify,0,deny,manual,12.90,12.90,True,"=""8801045440408""",9.33,archived,X,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참기름 500ml(OTG Sesame Oil 500ml),오뚜기 참기름 500ml(OTG Sesame Oil 500ml),Oil,True,8801045440545,500,shopify,0,deny,manual,17.80,17.80,True,"=""8801045440545""",14.08,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 참깨드레싱 195g(OTG Sesame Dressing 195g),오뚜기 참깨드레싱 195g(OTG Sesame Dressing 195g),Sauces,True,8801045162973,195,shopify,0,deny,manual,4.80,4.80,True,"=""8801045162973""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
오뚜기 참깨라면 큰컵 110g(OTG Sesame Big Bowl 110g),오뚜기 참깨라면 큰컵 110g(OTG Sesame Big Bowl 110g),Cup Noodles,True,8801045570419,,shopify,0,deny,manual,3.30,3.30,True,"=""8801045570419""",2.17,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 찹쌀 미니도나스믹스 500g(OTG Mini Doughnut Mix 500g),오뚜기 찹쌀 미니도나스믹스 500g(OTG Mini Doughnut Mix 500g),Baking,True,8801045421308,500,shopify,0,deny,manual,9.90,9.90,True,"=""8801045421308""",7.57,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 찹쌀 호떡믹스 540g(OTG Rice Pancake Mix 540g),오뚜기 찹쌀 호떡믹스 540g(OTG Rice Pancake Mix 540g),Baking,True,8801045427102,540,shopify,0,deny,manual,7.50,7.50,True,"=""8801045427102""",6.79,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 초코 핫케익가루 500g(OTG Choco Hot Cake Mix 500g),오뚜기 초코 핫케익가루 500g(OTG Choco Hot Cake Mix 500g),Baking,True,8801045428406,500,shopify,0,deny,manual,5.60,5.60,True,"=""8801045428406""",3.70,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 카레면 약간매운맛 130G(OTG Curry MSpicy Ramen 130G)[SINGLE],오뚜기 카레면 약간매운맛 130G(OTG Curry MSpicy Ramen 130G)[SINGLE],Instant Noodles,True,8801045524184,130,shopify,0,deny,manual,2.20,2.20,True,"=""8801045524184""",1.78,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 카레면 약간매운맛 멀티 130G*4(OTG Curry MSpicy Ramen 130G*4)[MULTI],오뚜기 카레면 약간매운맛 멀티 130G*4(OTG Curry MSpicy Ramen 130G*4)[MULTI],Instant Noodles,True,8801045524207,,shopify,0,deny,manual,7.99,7.99,True,"=""8801045524207""",7.12,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 카레면 용기 110G(OTG Curry Ramen Bowl 110G),오뚜기 카레면 용기 110G(OTG Curry Ramen Bowl 110G),Cup Noodles,True,8801045575513,,shopify,0,deny,manual,2.80,2.80,True,"=""8801045575513""",2.50,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 컵밥 뚝배기 불고기덮밥 320g(OTG Bulgogi with Rice 320g),오뚜기 컵밥 뚝배기 불고기덮밥 320g(OTG Bulgogi with Rice 320g),Instant Foods,True,8801045892320,,shopify,0,deny,manual,6.50,6.50,True,"=""8801045892320""",4.58,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 컵밥 참치마요 247G(OTG TUNA&MAYONNAISE Cup rice 247G),오뚜기 컵밥 참치마요 247G(OTG TUNA&MAYONNAISE Cup rice 247G),Instant Foods,True,8801045892641,310,shopify,0,deny,manual,6.50,6.50,True,"=""8801045892641""",4.58,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 컵밥 햄버그덮밥 310g(OTG Hamburger with Rice 310g),오뚜기 컵밥 햄버그덮밥 310g(OTG Hamburger with Rice 310g),Instant Foods,True,8801045892252,,shopify,0,deny,manual,6.50,6.50,True,"=""8801045892252""",4.58,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 크림 진짬뽕 130G(OTG CREAM JINJJAMBBONG 130G)[SINGLE],오뚜기 크림 진짬뽕 130G(OTG CREAM JINJJAMBBONG 130G)[SINGLE],Instant Noodles,True,8801045756318,130,shopify,0,deny,manual,2.90,2.90,True,"=""8801045756318""",1.88,archived,O,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 크림 진짬뽕 멀티(OTG CREAM JINJJAMBBONG 130G*4)[MULTI],오뚜기 크림 진짬뽕 멀티(OTG CREAM JINJJAMBBONG 130G*4)[MULTI],Instant Noodles,True,8801045457529,520,shopify,0,deny,manual,9.99,9.99,True,"=""8801045457529""",7.50,archived,O,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 튀김가루 2KG(OTG Frying Mix 2KG),오뚜기 튀김가루 2KG(OTG Frying Mix 2KG),Powder,True,8801045420080,2000,shopify,0,deny,manual,9.99,9.99,True,"=""8801045420080""",7.32,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 팥칼국수 120g(OTG Red Bean Ramen 120g)[SINGLE],오뚜기 팥칼국수 120g(OTG Red Bean Ramen 120g)[SINGLE],Instant Noodles,True,8801045524092,,shopify,0,deny,manual,2.80,2.80,True,"=""8801045524092""",2.09,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 팥칼국수 멀티(OTG Red Bean Ramen 120g*4)[MULTI],오뚜기 팥칼국수 멀티(OTG Red Bean Ramen 120g*4)[MULTI],Instant Noodles,True,8801045524115,,shopify,0,deny,manual,9.99,9.99,True,"=""8801045524115""",8.38,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 핫케익가루 500g(OTG Hot Cake Mix 500g),오뚜기 핫케익가루 500g(OTG Hot Cake Mix 500g),Baking,True,8801045422404,500,shopify,0,deny,manual,5.50,5.50,True,"=""8801045422404""",4.15,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 해물짬뽕 120g(OTG Seafood Jjambong 120g)[SINGLE],오뚜기 해물짬뽕 120g(OTG Seafood Jjambong 120g)[SINGLE],Instant Noodles,True,8801045525808,,shopify,0,deny,manual,2.10,2.10,True,"=""8801045525808""",1.31,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 해물짬뽕 멀티(OTG Seafood Jjambong 120g*4)[MULTI],오뚜기 해물짬뽕 멀티(OTG Seafood Jjambong 120g*4)[MULTI],Instant Noodles,True,8801045525815,,shopify,0,deny,manual,7.50,7.50,True,"=""8801045525815""",5.25,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 허니머스타드 265g(OTG Honey Mustard 265g),오뚜기 허니머스타드 265g(OTG Honey Mustard 265g),Sauces,True,8801045176338,265,shopify,0,deny,manual,4.80,4.80,True,"=""8801045176338""",3.67,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 현미녹차 1.5g*50T(OTG Green Tea with Brown Rice 1.5g*50T),오뚜기 현미녹차 1.5g*50T(OTG Green Tea with Brown Rice 1.5g*50T),,TRUE,8801045071039,,shopify,0,deny,manual,7.50,7.50,TRUE,"=""8801045071039""",6.67,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오뚜기 현미식초 500ml(OTG Brown Rice Vinegar 500ml),오뚜기 현미식초 500ml(OTG Brown Rice Vinegar 500ml),Vinegar,True,8801045203218,,shopify,0,deny,manual,2.99,2.99,True,"=""8801045203218""",1.75,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 고래밥 160G(Orion Korebab 160G),오리온 고래밥 160G(Orion Korebab 160G),Snacks,True,8801117115302,,shopify,0,deny,manual,5.99,5.99,True,"=""8801117115302""",4.80,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 고래밥(양념치킨) 40g(Orion Whale Snack(BBQ) 40g),오리온 고래밥(양념치킨) 40g(Orion Whale Snack(BBQ) 40g),Snacks,True,8801117116903,,shopify,0,deny,manual,2.30,2.30,True,"=""8801117116903""",0.75,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 꼬북칩 달콩인절미맛 160G(Orion Turtle Chip Injeolmi 160G),오리온 꼬북칩 달콩인절미맛 160G(Orion Turtle Chip Injeolmi 160G),Snacks,True,8801117687601,,shopify,0,deny,manual,7.99,7.99,True,"=""8801117687601""",5.42,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 꼬북칩 시나몬 160g(Orion Turtle Chip Cinnamon 160g),오리온 꼬북칩 시나몬 160g(Orion Turtle Chip Cinnamon 160g),Snacks,True,8801117785109,,shopify,0,deny,manual,6.99,6.99,True,"=""8801117785109""",4.50,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 꼬북칩 콘스프맛 160G_1(Orion Turtle Chip Corn Soup 160G_1),오리온 꼬북칩 콘스프맛 160G_1(Orion Turtle Chip Corn Soup 160G_1),Snacks,True,8801117962104,,shopify,0,deny,manual,7.99,7.99,True,"=""8801117962104""",0.00,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,,
오리온 무뚝뚝 감자칩 124g(Orion Potato Chips 124g),오리온 무뚝뚝 감자칩 124g(Orion Potato Chips 124g),Snacks,True,8801117780708,,shopify,0,deny,manual,6.95,6.95,True,"=""8801117780708""",4.92,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 바이오 생과일캔디 99g(Orion Soft Fruits Candy 99g),오리온 바이오 생과일캔디 99g(Orion Soft Fruits Candy 99g),Confectionaries,True,8801117331207,,shopify,0,deny,manual,4.80,4.80,True,"=""8801117331207""",3.21,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 바이오 생우유캔디 99g(Orion Soft Bio Milk 99g),오리온 바이오 생우유캔디 99g(Orion Soft Bio Milk 99g),Confectionaries,True,8801117331405,99,shopify,0,deny,manual,4.80,4.80,True,"=""8801117331405""",3.21,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 배배 80G(ORION BEBE 80G),오리온 배배 80G(ORION BEBE 80G),Snacks,True,8801117136703,,shopify,0,deny,manual,4.50,4.50,True,"=""8801117136703""",2.95,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 수출용 초코송이 50g(Orion Choco Boy 50g),오리온 수출용 초코송이 50g(Orion Choco Boy 50g),Snacks,True,8801117858001,,shopify,0,deny,manual,2.50,2.50,True,"=""8801117858001""",24.00,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,,
오리온 스윙칩 볶음고추장 60G(Orion Swing Chip Chilli Paste 60G),오리온 스윙칩 볶음고추장 60G(Orion Swing Chip Chilli Paste 60G),Snacks,True,8801117775001,,shopify,0,deny,manual,3.60,3.60,True,"=""8801117775001""",3.10,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 스윙칩(간장치킨) 124g(Orion Swing Chip(Soy chicken) 124g),오리온 스윙칩(간장치킨) 124g(Orion Swing Chip(Soy chicken) 124g),,TRUE,8801117777906,,shopify,0,deny,manual,6.80,6.80,TRUE,"=""8801117777906""",48.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
오리온 스윙칩(칠리) 124g(Orion Swing Chip(Chilli) 124g),오리온 스윙칩(칠리) 124g(Orion Swing Chip(Chilli) 124g),Snacks,True,8801117775209,124,shopify,0,deny,manual,8.50,8.50,True,"=""8801117775209""",5.75,archived,O,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 스윙칩(칠리) 50g(Orion Swing Chip(Chilli) 50g),오리온 스윙칩(칠리) 50g(Orion Swing Chip(Chilli) 50g),Snacks,True,8801117770204,,shopify,0,deny,manual,3.60,3.60,True,"=""8801117770204""",3.10,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 예감 치즈그라탕 64g(Orion Potato Chip Cheese 64g),오리온 예감 치즈그라탕 64g(Orion Potato Chip Cheese 64g),Snacks,TRUE,8801117282301,64,shopify,0,deny,manual,3.80,3.80,TRUE,"=""8801117282301""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
오리온 오감자(딥바베큐) 154g(Orion Oh-Potato Snack(Deep BBQ) 154g),오리온 오감자(딥바베큐) 154g(Orion Oh-Potato Snack(Deep BBQ) 154g),Snacks,True,8801117762209,154,shopify,0,deny,manual,7.90,7.90,True,"=""8801117762209""",5.17,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 오감자(양념바베큐) 115g(Orion Oh-Potato Snack(BBQ) 115g),오리온 오감자(양념바베큐) 115g(Orion Oh-Potato Snack(BBQ) 115g),Snacks,True,8801117781002,,shopify,0,deny,manual,7.90,7.90,True,"=""8801117781002""",3.17,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 오징어 땅콩 202g(Orion Squid&Peanut Cookieball 202g),오리온 오징어 땅콩 202g(Orion Squid&Peanut Cookieball 202g),Snacks,True,8801117761004,,shopify,0,deny,manual,7.50,7.50,True,"=""8801117761004""",5.44,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 왕고래밥 56g(Orion King Goraebab(Hot) 56g),오리온 왕고래밥 56g(Orion King Goraebab(Hot) 56g),Snacks,True,8801117268305,56,shopify,0,deny,manual,3.70,3.70,True,"=""8801117268305""",0.00,archived,,,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
오리온 왕고래밥(볶은양념) 56g(Orion King Goraebab(Fried) 56g),오리온 왕고래밥(볶은양념) 56g(Orion King Goraebab(Fried) 56g),Snacks,True,8801117268206,,shopify,0,deny,manual,2.99,2.99,True,"=""8801117268206""",2.38,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 참붕어빵 232g(Orion Golden Fish Muffin 232g),오리온 참붕어빵 232g(Orion Golden Fish Muffin  232g),Snacks,True,8801117530716,,shopify,0,deny,manual,9.90,9.90,True,"=""8801117530716""",6.62,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
오리온 초코칩쿠키 192G(Orion Choco Chip Cookie 192G),오리온 초코칩쿠키 192G(Orion Choco Chip Cookie 192G),Snacks,True,8801117122003,,shopify,0,deny,manual,5.90,5.90,True,"=""8801117122003""",4.21,archived,X,X,X,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
왕 가쓰오우동 427g(Wang Katsuo Udon 2 Portions 427g),왕 가쓰오우동 427g(Wang Katsuo Udon 2 Portions 427g),Instant Noodles,True,87703022812,427,shopify,0,deny,manual,6.70,6.70,True,"=""87703022812""",4.33,archived,O,,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 감자핫도그 (100g*4)(Wang Potato Corn Dog (100g*4)),왕 감자핫도그 (100g*4)(Wang Potato Corn Dog (100g*4)),Frozen Foods,True,87703064799,400,shopify,0,deny,manual,19.80,19.80,True,"=""87703064799""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
왕 김치소스 453g(Wang Kimchi Sauce 453g),왕 김치소스 453g(Wang Kimchi Sauce 453g),Sauces,True,87703036567,453,shopify,0,deny,manual,8.60,8.60,True,"=""87703036567""",5.2,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 깨소금 453g(Wang Roasted Sesame Seed 453g),왕 깨소금 453g(Wang Roasted Sesame Seed 453g),Seasonings,TRUE,87703082724,453,shopify,0,deny,manual,13.50,13.50,TRUE,"=""87703082724""",0.00,archived,X,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
왕 메밀 막국수 1.36kg(Wang Buckwheat Noodle 1.36kg),왕 메밀 막국수 1.36kg(Wang Buckwheat Noodle  1.36kg),,True,87703149519,,shopify,0,deny,manual,11.80,11.80,True,"=""87703149519""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
왕 메밀국수 1.36kg(wang Buckwheat Noodle 1.36kg),왕 메밀국수 1.36kg(wang Buckwheat Noodle 1.36kg),Noodles,True,87703007864,1360,shopify,0,deny,manual,10.70,10.70,True,"=""87703007864""",6.66,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 모짜렐란&소시지 반반핫도그 5P(Wang Mozzarella Cheese & Fish Corn Dog 400g),왕 모짜렐라&소시지 반반핫도그 5P(Wang Mozzarella Cheese & Fish Corn Dog 400g),"Frozen Foods, Snacks",True,87703349933,400,shopify,1,deny,manual,18.70,18.70,True,"=""87703349933""",0.00,archived,O,,,-,Out of stock,Out of stock,Out of stock,1 Left,KS,
왕 모짜렐라&쌀떡 반반핫도그 5P(WANG Mozzdrella Cheese & Rice Cake CORN-DOG 375G),왕 모짜렐라&쌀떡 반반핫도그 5P(WANG Mozzdrella Cheese & Rice Cake CORN-DOG 375G),,True,87703361140,,shopify,0,deny,manual,18.70,18.70,True,"=""87703361140""",11,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 버섯만두 680g(Wang Mushroom Dumpling 680g),왕 버섯만두 680g(Wang Mushroom Dumpling 680g),,TRUE,87703022836,,shopify,3,deny,manual,12.00,12.00,TRUE,"=""87703022836""",6.8,archived,X,X,,-,3 Left,Out of stock,Out of stock,Out of stock,KS,
왕 베개강냉이 450g(Wang PopCorn Snack 450g),왕 베개강냉이 450g(Wang PopCorn Snack 450g),Snacks,TRUE,87703181892,450,shopify,0,deny,manual,15.50,15.50,TRUE,"=""87703181892""",10.31,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 불닭볶음우동 221g(Wang Udon(Hot Chicken Flav) 221g),왕 불닭볶음우동 221g(Wang Udon(Hot Chicken Flav) 221g),,True,87703297951,,shopify,21,deny,manual,5.99,5.99,True,"=""87703297951""",0.00,archived,,,,-,9 Left,5 Left,5 Left,2 Left,CFC,
왕 요구르트 62ml*5(Wang Yogurt Soft Drink 62ml*5),왕 요구르트 62ml*5(Wang Yogurt Soft Drink 62ml*5),Yoghurts,True,87703177727,=62*5,shopify,0,deny,manual,2.80,2.80,True,"=""87703177727""",1.35,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 유부우동 215.5g(Wang Udon(Fried Bean Curd) 215.5g),왕 유부우동 215.5g(Wang Udon(Fried Bean Curd) 215.5g),,True,87703082823,,shopify,0,deny,manual,5.99,5.99,True,"=""87703082823""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
왕 칡냉면 624g(Wang Arrowroot Cold Noodle With Soup 624g),왕 칡냉면 624g(Wang Arrowroot Cold Noodle With Soup 624g),,True,87703022126,,shopify,0,deny,manual,8.50,8.50,True,"=""87703022126""",0.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
왕 통밀뻥 100G(Wang Crunchy Roll Whole Wheat),왕 통밀뻥 100G(Wang Crunchy Roll Whole Wheat),,TRUE,87703082076,,shopify,72,deny,manual,3.30,3.30,TRUE,"=""87703082076""",2.04,archived,,,,-,In stock,In stock,In stock,In stock,KS,
왕 평양 물냉면 624g(Wang Cold Noodle With Soup 624g),왕 평양 물냉면 624g(Wang Cold Noodle With Soup 624g),"Instant Noodles, Noodles",True,87703000155,624,shopify,0,deny,manual,8.50,8.50,True,"=""87703000155""",4.5,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 함흥 물냉면 624g(Wang Cold Noodles With Soup 624g),왕 함흥 물냉면 624g(Wang Cold Noodles With Soup 624g),"Instant Noodles, Noodles",True,87703009035,624,shopify,0,deny,manual,8.50,8.50,True,"=""87703009035""",4.5,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 함흥 비빔냉면 624g(Wang Spicy Cold Noodle 624g),왕 함흥 비빔냉면 624g(Wang Spicy Cold Noodle 624g),"Instant Noodles, Noodles",True,87703004986,624,shopify,0,deny,manual,8.50,8.50,True,"=""87703004986""",4.5,archived,,,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
왕 현미뻥 100G(Wang Crunchy Roll Brown Rice),왕 현미뻥 100G(Wang Crunchy Roll Brown Rice),,TRUE,87703082083,,shopify,68,deny,manual,3.30,3.30,TRUE,"=""87703082083""",2.04,archived,,,,-,In stock,In stock,In stock,In stock,KS,
용인 건 도라지 100G(YI Dried DoRaJi (Balloon Flower Root) 100G),용인 건 도라지 100G(YI Dried DoRaJi (Balloon Flower Root) 100G),Dried,True,8809080479018,,shopify,0,deny,manual,11.90,11.90,True,"=""8809080479018""",11.25,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
용인 건고구마줄기 100g(YI Dried Sweet Potato Stem 100g),용인 건고구마줄기 100g(YI Dried Sweet Potato Stem 100g),Dried,True,8804005000230,,shopify,0,deny,manual,12.90,12.90,True,"=""8804005000230""",9.62,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
용인 건고사리 100g(YI Dried Fernbrake 100g),용인 건고사리 100g(YI Dried Fernbrake 100g),Dried,TRUE,8804005000094,,shopify,0,deny,manual,17.90,17.90,TRUE,"=""8804005000094""",12.00,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
용인 건고추잎 100g(YI Dried Green Pepper Leaves 100g),용인 건고추잎 100g(YI Dried Green Pepper Leaves 100g),Dried,TRUE,8804005000117,,shopify,0,deny,manual,12.90,12.90,TRUE,"=""8804005000117""",9.62,archived,X,X,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
